date,co_mg_m3,no2_mg_m3,pm10_mg_m3,ch4_pct_vol,site_id
2025-11-16,7.88,2.59,2.33,0.03,curtea_arges
2025-11-17,9.87,1.63,2.09,0.03,curtea_arges
2025-11-18,8.57,3.14,2.01,0.033,curtea_arges
2025-11-19,9.46,2.81,2.03,0.024,curtea_arges
2025-11-20,9.11,2.85,2.49,0.021,curtea_arges
2025-11-21,8.46,1.99,1.78,0.006,curtea_arges
2025-11-22,7.87,1.88,2.19,0.006,curtea_arges
2025-11-23,8.4,2.39,2.08,0.018,curtea_arges
2025-11-24,9.36,2.12,2.77,0.009,curtea_arges
2025-11-25,8.08,2.75,2.76,0.015,curtea_arges
2025-11-26,8.15,1.73,2.0,0.048,curtea_arges
2025-11-27,7.3,2.06,2.29,0.022,curtea_arges
2025-11-28,7.51,3.21,2.41,0.045,curtea_arges
2025-11-29,7.71,3.12,2.29,0.027,curtea_arges
2025-11-30,9.48,3.09,1.15,0.019,curtea_arges
2025-12-01,9.06,3.22,1.65,0.03,curtea_arges
2025-12-02,6.85,2.26,1.56,0.021,curtea_arges
2025-12-03,6.42,2.92,2.06,0.021,curtea_arges
2025-12-04,8.56,2.62,1.95,0.009,curtea_arges
2025-12-05,8.85,1.74,2.42,0.034,curtea_arges
2025-12-06,7.82,2.4,1.99,0.029,curtea_arges
2025-12-07,8.73,2.79,1.91,0.018,curtea_arges
2025-12-08,6.5,2.54,2.81,0.02,curtea_arges
2025-12-09,9.12,1.79,2.32,0.026,curtea_arges
2025-12-10,8.57,3.2,1.79,0.005,curtea_arges
2025-12-11,9.69,2.64,1.8,0.009,curtea_arges
2025-12-12,8.04,2.62,1.64,0.034,curtea_arges
2025-12-13,8.85,3.01,1.96,0.01,curtea_arges
2025-12-14,7.99,2.93,1.61,0.033,curtea_arges
2025-12-15,8.8,3.53,2.0,0.007,curtea_arges
2025-12-16,10.28,2.66,1.76,0.026,curtea_arges
2025-12-17,8.73,2.67,1.54,0.025,curtea_arges
2025-12-18,7.34,2.23,1.58,0.026,curtea_arges
2025-12-19,7.39,3.49,1.74,0.034,curtea_arges
2025-12-20,9.91,2.53,2.03,0.017,curtea_arges
2025-12-21,7.16,2.47,1.77,0.02,curtea_arges
2025-12-22,8.43,1.53,2.02,0.027,curtea_arges
2025-12-23,9.29,2.58,2.35,0.014,curtea_arges
2025-12-24,7.01,2.71,1.95,0.032,curtea_arges
2025-12-25,8.07,2.0,2.83,0.019,curtea_arges
2025-12-26,7.01,2.77,1.51,0.013,curtea_arges
2025-12-27,9.69,2.0,1.76,0.026,curtea_arges
2025-12-28,9.49,2.06,2.44,0.02,curtea_arges
2025-12-29,7.67,2.44,1.63,0.005,curtea_arges
2025-12-30,7.29,2.19,2.1,0.032,curtea_arges
2025-12-31,7.93,2.66,1.51,0.039,curtea_arges
2026-01-01,7.61,3.19,2.45,0.01,curtea_arges
2026-01-02,8.4,2.57,1.65,0.013,curtea_arges
2026-01-03,9.92,2.55,1.74,0.031,curtea_arges
2026-01-04,7.47,3.08,2.26,0.031,curtea_arges
2026-01-05,9.53,2.95,2.54,0.023,curtea_arges
2026-01-06,7.34,2.75,1.98,0.026,curtea_arges
2026-01-07,7.27,2.85,2.33,0.0,curtea_arges
2026-01-08,8.65,2.36,1.84,0.01,curtea_arges
2026-01-09,8.63,1.94,1.81,0.03,curtea_arges
2026-01-10,7.26,2.95,2.04,0.04,curtea_arges
2026-01-11,8.29,2.36,1.44,0.021,curtea_arges
2026-01-12,7.11,2.25,2.31,0.022,curtea_arges
2026-01-13,10.26,2.46,2.4,0.012,curtea_arges
2026-01-14,6.97,2.47,2.54,0.02,curtea_arges
2026-01-15,6.76,2.92,1.8,0.014,curtea_arges
2026-01-16,7.96,2.46,2.21,0.016,curtea_arges
2026-01-17,7.0,2.7,2.02,0.032,curtea_arges
2026-01-18,8.03,2.74,1.65,0.028,curtea_arges
2026-01-19,8.35,2.22,1.91,0.009,curtea_arges
2026-01-20,9.34,1.65,1.97,0.029,curtea_arges
2026-01-21,8.8,2.4,2.22,0.019,curtea_arges
2026-01-22,7.74,1.85,1.91,0.037,curtea_arges
2026-01-23,8.65,1.9,1.63,0.003,curtea_arges
2026-01-24,8.05,2.23,1.76,0.036,curtea_arges
2026-01-25,6.69,2.95,1.88,0.0,curtea_arges
2026-01-26,8.24,2.02,1.74,0.015,curtea_arges
2026-01-27,8.23,3.04,2.04,0.024,curtea_arges
2026-01-28,8.43,3.09,1.77,0.026,curtea_arges
2026-01-29,9.51,1.75,1.84,0.034,curtea_arges
2026-01-30,8.42,2.8,2.38,0.048,curtea_arges
2026-01-31,8.9,2.79,2.16,0.004,curtea_arges
2026-02-01,7.81,2.65,1.8,0.025,curtea_arges
