date,precipitation_mm,infiltration_l_per_hour,water_table_m,site_id
2025-11-16,0.0,150.0,-8.12,curtea_arges
2025-11-17,0.0,150.0,-8.04,curtea_arges
2025-11-18,6.4,227.0,-7.91,curtea_arges
2025-11-19,16.5,365.0,-8.22,curtea_arges
2025-11-20,1.0,312.0,-8.1,curtea_arges
2025-11-21,5.5,313.0,-8.12,curtea_arges
2025-11-22,38.9,554.0,-8.28,curtea_arges
2025-11-23,18.6,589.0,-8.26,curtea_arges
2025-11-24,0.2,495.0,-8.32,curtea_arges
2025-11-25,0.0,423.0,-8.14,curtea_arges
2025-11-26,0.6,371.0,-7.84,curtea_arges
2025-11-27,19.7,445.0,-8.16,curtea_arges
2025-11-28,13.6,467.0,-8.4,curtea_arges
2025-11-29,42.1,649.0,-8.43,curtea_arges
2025-11-30,9.0,606.0,-8.39,curtea_arges
2025-12-01,0.0,523.0,-8.36,curtea_arges
2025-12-02,0.0,455.0,-8.07,curtea_arges
2025-12-03,0.5,401.0,-8.14,curtea_arges
2025-12-04,0.1,351.0,-8.07,curtea_arges
2025-12-05,0.7,319.0,-8.19,curtea_arges
2025-12-06,0.2,288.0,-7.93,curtea_arges
2025-12-07,0.0,252.0,-7.92,curtea_arges
2025-12-08,0.0,228.0,-8.08,curtea_arges
2025-12-09,0.0,214.0,-7.94,curtea_arges
2025-12-10,0.0,202.0,-8.06,curtea_arges
2025-12-11,0.0,193.0,-7.93,curtea_arges
2025-12-12,0.0,179.0,-7.89,curtea_arges
2025-12-13,0.0,170.0,-7.71,curtea_arges
2025-12-14,0.0,154.0,-7.87,curtea_arges
2025-12-15,0.0,151.0,-7.89,curtea_arges
2025-12-16,0.0,151.0,-8.02,curtea_arges
2025-12-17,0.0,151.0,-7.84,curtea_arges
2025-12-18,0.0,150.0,-8.04,curtea_arges
2025-12-19,0.0,150.0,-7.91,curtea_arges
2025-12-20,0.0,150.0,-7.92,curtea_arges
2025-12-21,0.0,150.0,-7.98,curtea_arges
2025-12-22,0.1,151.0,-8.09,curtea_arges
2025-12-23,0.0,150.0,-7.94,curtea_arges
2025-12-24,6.2,186.0,-8.03,curtea_arges
2025-12-25,4.1,203.0,-7.87,curtea_arges
2025-12-26,0.0,193.0,-7.99,curtea_arges
2025-12-27,0.0,185.0,-8.22,curtea_arges
2025-12-28,0.9,184.0,-7.99,curtea_arges
2025-12-29,0.1,179.0,-7.89,curtea_arges
2025-12-30,1.9,184.0,-7.93,curtea_arges
2025-12-31,0.0,178.0,-7.9,curtea_arges
2026-01-01,0.0,173.0,-8.03,curtea_arges
2026-01-02,0.4,171.0,-8.01,curtea_arges
2026-01-03,4.1,191.0,-7.96,curtea_arges
2026-01-04,12.5,255.0,-8.2,curtea_arges
2026-01-05,22.4,364.0,-8.26,curtea_arges
2026-01-06,5.7,358.0,-8.11,curtea_arges
2026-01-07,2.8,336.0,-8.24,curtea_arges
2026-01-08,15.9,392.0,-8.14,curtea_arges
2026-01-09,0.0,347.0,-8.12,curtea_arges
2026-01-10,0.5,314.0,-8.16,curtea_arges
2026-01-11,1.3,292.0,-8.1,curtea_arges
2026-01-12,0.0,266.0,-7.98,curtea_arges
2026-01-13,1.4,253.0,-8.17,curtea_arges
2026-01-14,0.0,234.0,-7.99,curtea_arges
2026-01-15,0.0,218.0,-8.08,curtea_arges
2026-01-16,1.9,217.0,-7.88,curtea_arges
2026-01-17,0.0,205.0,-8.18,curtea_arges
2026-01-18,0.0,194.0,-7.83,curtea_arges
2026-01-19,0.0,182.0,-8.07,curtea_arges
2026-01-20,0.0,170.0,-7.79,curtea_arges
2026-01-21,0.0,165.0,-8.02,curtea_arges
2026-01-22,5.6,193.0,-8.01,curtea_arges
2026-01-23,0.0,181.0,-7.93,curtea_arges
2026-01-24,0.1,176.0,-8.01,curtea_arges
2026-01-25,0.0,171.0,-8.03,curtea_arges
2026-01-26,17.0,264.0,-8.08,curtea_arges
2026-01-27,5.6,276.0,-8.02,curtea_arges
2026-01-28,0.0,252.0,-8.08,curtea_arges
2026-01-29,0.7,238.0,-8.24,curtea_arges
2026-01-30,0.4,224.0,-7.98,curtea_arges
2026-01-31,4.4,235.0,-7.89,curtea_arges
2026-02-01,1.2,227.0,-7.86,curtea_arges
2026-02-02,5.5,244.0,-7.9,curtea_arges
2026-02-03,0.0,227.0,-7.82,curtea_arges
2026-02-04,0.0,213.0,-7.92,curtea_arges
2026-02-05,5.9,236.0,-8.14,curtea_arges
2026-02-06,2.3,232.0,-8.07,curtea_arges
2026-02-07,0.0,217.0,-8.05,curtea_arges
2026-02-08,3.2,223.0,-7.91,curtea_arges
2026-02-09,3.2,228.0,-7.94,curtea_arges
2026-02-10,2.3,222.0,-8.09,curtea_arges
2026-02-11,0.2,209.0,-7.78,curtea_arges
2026-02-12,0.0,198.0,-7.86,curtea_arges
2026-02-13,0.0,189.0,-8.08,curtea_arges
2026-02-14,0.0,182.0,-7.98,curtea_arges
2026-02-15,16.2,268.0,-8.1,curtea_arges
2026-02-16,0.1,247.0,-8.12,curtea_arges
2026-02-17,23.6,363.0,-8.19,curtea_arges
2026-02-18,5.2,354.0,-8.06,curtea_arges
2026-02-19,0.0,317.0,-8.02,curtea_arges
2026-02-20,5.1,314.0,-8.06,curtea_arges
2026-02-21,14.2,365.0,-8.14,curtea_arges
2026-02-22,0.7,330.0,-8.07,curtea_arges
2026-02-23,0.0,296.0,-7.97,curtea_arges
2026-02-24,1.7,279.0,-7.99,curtea_arges
2026-02-25,0.0,255.0,-8.19,curtea_arges
2026-02-26,0.3,237.0,-7.88,curtea_arges
2026-02-27,0.0,222.0,-7.82,curtea_arges
2026-02-28,0.0,209.0,-7.77,curtea_arges
2026-03-01,0.0,198.0,-7.89,curtea_arges
2026-03-02,0.0,185.0,-7.89,curtea_arges
2026-03-03,0.0,178.0,-8.01,curtea_arges
2026-03-04,0.0,166.0,-7.92,curtea_arges
2026-03-05,0.0,162.0,-8.07,curtea_arges
2026-03-06,0.0,160.0,-7.82,curtea_arges
2026-03-07,0.0,157.0,-7.9,curtea_arges
2026-03-08,0.0,151.0,-7.81,curtea_arges
2026-03-09,0.0,151.0,-7.92,curtea_arges
2026-03-10,0.0,151.0,-7.99,curtea_arges
2026-03-11,0.0,150.0,-7.88,curtea_arges
2026-03-12,0.0,150.0,-7.95,curtea_arges
2026-03-13,0.0,150.0,-8.0,curtea_arges
2026-03-14,0.0,150.0,-7.85,curtea_arges
2026-03-15,0.0,150.0,-7.82,curtea_arges
2026-03-16,0.0,150.0,-7.78,curtea_arges
2026-03-17,0.0,150.0,-7.96,curtea_arges
2026-03-18,0.0,150.0,-7.98,curtea_arges
2026-03-19,0.0,150.0,-7.96,curtea_arges
2026-03-20,0.0,150.0,-7.9,curtea_arges
2026-03-21,0.0,150.0,-7.86,curtea_arges
2026-03-22,0.4,152.0,-7.74,curtea_arges
2026-03-23,0.7,156.0,-7.99,curtea_arges
2026-03-24,0.0,155.0,-7.91,curtea_arges
2026-03-25,0.5,157.0,-7.95,curtea_arges
