date,displacement_mm,site_id,velocity_mm_per_month
2025-11-16,-5.09173579168962,curtea_arges,
2025-11-28,-3.2760076361906396,curtea_arges,
2025-12-10,1.816739962839199,curtea_arges,
2025-12-22,-2.506042505190232,curtea_arges,2.154744405416157
2026-01-03,-0.9286653956847813,curtea_arges,1.9561185337548819
2026-01-15,-1.4238445917659561,curtea_arges,-2.7004871288376293
2026-01-27,0.5638069251362512,curtea_arges,2.558207858605403
2026-02-08,1.684983000799655,curtea_arges,2.178040330403697
2026-02-20,-2.074184922469808,curtea_arges,-0.5419502755865432
2026-03-04,0.5108550875295007,curtea_arges,-0.04412653133895874
2026-03-16,6.423280928878168,curtea_arges,3.9485816067320942
2026-03-28,0.26120136829432605,curtea_arges,1.946155242303445
2026-04-09,-5.171314198565648,curtea_arges,-4.735141071745957
2026-04-21,-1.5179052649900604,curtea_arges,-6.617655161556857
2026-05-03,-1.7697683921246075,curtea_arges,-1.6924748003491112
2026-05-15,-3.112409111452817,curtea_arges,1.7157542392606926
